label,category,org_name
consolidate-01,consolidate,United Nurses Association of Ca/Union of Health Care Professionals
consolidate-01,consolidate,United Nurses Association of California (committee
consolidate-01,consolidate,United Nurses Association of California / Union of Health Care Professionals
consolidate-01,consolidate,"United Nurses Association of California, AFSCME"
consolidate-01,consolidate,United Nurses Association of California/ Union of Health
consolidate-01,consolidate,United Nurses Association of California/Union of Health Care Professional
consolidate-01,consolidate,"United Nurses Association of California/Union of Health Care Professionals, AFSCME"
consolidate-01,consolidate,United Nurses Association of California/Union of Healthcare
consolidate-01,consolidate,United Nurses Association of California/Union of Heath Care Professionals
consolidate-01,consolidate,"United Nurses Association/Union of Health Care Professionals, AFSCME"
consolidate-01,consolidate,United Nurses Associations of CA-Union of Health Care Professionals
consolidate-01,consolidate,United Nurses Associations of California (UNAC-AFSCME)/Union of Health Care
consolidate-01,consolidate,United Nurses Associations of California-AFSCME
consolidate-01,consolidate,United Nurses Associations of California/ Union of Health
consolidate-01,consolidate,United Nurses Associations of California/ Union of Health Care
consolidate-01,consolidate,United Nurses Associations of California/ Union of Health Care Professions
consolidate-01,consolidate,United Nurses Associations of California/Union of Health Care Professionals (UNAC)
consolidate-01,consolidate,United Nurses Associations of California/Union of Health Care Professionals (UNAC/UHAP)
consolidate-01,consolidate,United Nurses Associations of California/Union of Health Care Professionals (UNAC/UHCP/AFSCME)
consolidate-01,consolidate,United Nurses Associations/ Union of Health Care Professionals
consolidate-01,consolidate,United Nurses of California/Union of Health Care Professionals (UNAC/UHCP)
consolidate-01,consolidate,United Professional Fire Fighters Local 1230
consolidate-01,consolidate,"United Professional Firefighters Contra Costa County, I.A.F.F., Local 1230"
consolidate-02,consolidate,"United Professional Firefighters of Contra Costa County, I.A.F.F., Local 1230"
consolidate-02,consolidate,"United Professional Firefighters, IAFF Local 1230"
consolidate-02,consolidate,United States Marine Corps bases and stations in California
consolidate-02,consolidate,United Teachers of Los Angeles (sections 1 and
consolidate-02,consolidate,"United Teachers of Los Angeles, AFT, Local 1021"
consolidate-02,consolidate,"United Teachers of Los Angeles, Aft, Local 1021"
consolidate-02,consolidate,"United Teachers of Los Angeles, the sponsor of this"
consolidate-02,consolidate,UNITEHERE Local 2850
consolidate-02,consolidate,UniteHere! Local 30
consolidate-02,consolidate,"University Council - American Federation of Teachers, AFL-CIO"
consolidate-02,consolidate,University Council American Federation of Teachers Local 1474
consolidate-02,consolidate,"University Council, CA Federation of Teachers, UCSB. (Senate Floor"
consolidate-02,consolidate,University Council- American Federation of Teachers
consolidate-02,consolidate,University Council-American Federation of Teachers (UC-AFT)
consolidate-02,consolidate,University of California (UC) writes
consolidate-02,consolidate,University Office of the President
consolidate-02,consolidate,University Professional and Technical Employees - Communication Workers of America Local 9119
consolidate-02,consolidate,University Professional and Technical Employees - Communication Workers of American Local 9119
consolidate-02,consolidate,"University Professional and Technical Employees - CWA, Local 9119"
consolidate-02,consolidate,"University Professional and Technical Employees, UPTE-CWA Local 919"
consolidate-02,consolidate,"University Professional and Technical Employees/Communications Workers of America, Local 9119"
consolidate-02,consolidate,Unlimited Energy Inc. Solar Solutions
consolidate-02,consolidate,"Unlimited, California Park and Recreation"
consolidate-02,consolidate,Upper Valley Disposal & Recycling (committee analysis)
consolidate-02,consolidate,"UPTE-CWA, Local 9119"
consolidate-02,consolidate,Urban SB 65 (Johannessen) Strategies Council
consolidate-02,consolidate,US Green Building Council-California
consolidate-02,consolidate,USCF Fresno facility
consolidate-02,consolidate,Utopia Management on behalf of
consolidate-02,consolidate,Vallejo City Unified School District Native American Studies Program
consolidate-02,consolidate,Valley/Northeast Los Angeles Chapter
consolidate-02,consolidate,Vanessa Czopek
consolidate-02,consolidate,Vanessa Quiroz-carter - Mayor Pro Tempore of Watsonville
consolidate-02,consolidate,Ventura City Firefighters Association Local 3431
consolidate-02,consolidate,Ventura County Arts Council Ab 1283-Kehoe
consolidate-02,consolidate,"VENTURA OXNARD ELEMENTARY 14,228"
consolidate-02,consolidate,"VENTURA VENTURA UNIFIED 16,859"
consolidate-02,consolidate,Veterans Caucus California Democratic Party
consolidate-02,consolidate,Veterans Caucus for the California Democratic Party
consolidate-02,consolidate,Veterans of Foreign Wars of the United States (Department of California)
consolidate-02,consolidate,"Veterans of Foreign Wars of the United States, Department of California (Sponsors)"
consolidate-02,consolidate,"Veterans of Foreign Wars of the United States, Department: of California"
consolidate-02,consolidate,"Veterans of Foreign Wars, Department of California (VFW)"
consolidate-02,consolidate,"Veterans of Foreign Wars, Department of California Various letters from private citizens"
consolidate-02,consolidate,Veterans of Foreign Wars- Department of CA
consolidate-02,consolidate,VFW - Department of California (co -source)
consolidate-02,consolidate,"VFW, Past Commander, Robert Marr"
consolidate-02,consolidate,"VFW, Vice Commander, Robert S. Hockenhull"
consolidate-02,consolidate,Vietnam Veterans of America (CA State Council)
consolidate-02,consolidate,Vietnam Veterans of America - California State Council (co -source)
consolidate-02,consolidate,Vietnam Veterans of America -California State Council
consolidate-02,consolidate,Vietnam Veterans of America-California state council
consolidate-02,consolidate,Vietnam Veterans of America-California State Council[1
consolidate-02,consolidate,Vietnam Veterans of California - California State Council
consolidate-02,consolidate,Vietnam Veterans of California: Bay Area Organizations
consolidate-02,consolidate,Violence SB 1340 (Solis and Alpert) Prevention Coalition of Greater Los Angeles
consolidate-02,consolidate,"Virtual Radiologic, the sponsor of the bill"
consolidate-02,consolidate,"Vision Service Plan and others state the bill is aimed at correcting a ""chaptering"" problem that"
consolidate-02,consolidate,"Vista Firefighters Association, Local 4107"
consolidate-02,consolidate,"Vito Chiesa, Stanislaus County Supervisor, District 2"
consolidate-02,consolidate,Vote the Coast AB 2514 (JACKSON)
consolidate-02,consolidate,"VTA, sponsor of the bill"
consolidate-02,consolidate,"W. Douglas Franks, Chief of Police"
consolidate-02,consolidate,W.S. Dodge Oil Company
consolidate-02,consolidate,"WASHINGTON UNIFIED 5,698"
consolidate-02,consolidate,WCLP also
consolidate-02,consolidate,"Western Center on Law and Poverty, Inc.: GOVERNOR'S VETO MESSAGE"
consolidate-02,consolidate,Western Center on Law and Poverty: GOVERNOR'S VETO MESSAGE
consolidate-02,consolidate,Western Housing Manufactured Communities
consolidate-02,consolidate,Western League of Savings and Loan Institutions. SB 2066 (Haynes)
consolidate-02,consolidate,Western League of Savings and Loan Institutions. SB 994 (Haynes)
consolidate-02,consolidate,"Western States Council Sheet Metal, Air, Rail and Transportation Workers"
consolidate-02,consolidate,"Westside Regional Center NOTE: Opposition may not reflect bill as amended April 24, 2000"
consolidate-02,consolidate,Weyerhaeuser SB 557-Kuehl
consolidate-02,consolidate,Whispering Palms CSD: Associations
consolidate-02,consolidate,"White Memorial Medical Center, Adventist Health"
consolidate-02,consolidate,White People 4 Black Lives (prior version)
consolidate-02,consolidate,Whittier Audubon Society
consolidate-02,consolidate,"WHITTIER CITY ELEMENTARY 6,765"
consolidate-02,consolidate,Whittier Parents for Choice (prior version)
consolidate-02,consolidate,Whittier School District (Previous version)
consolidate-02,consolidate,"WHITTIER UNION HIGH 10,126"
consolidate-02,consolidate,WIC of Planned Parenthood of Orange and San Bernardino Counties
consolidate-02,consolidate,"William Barnaby, Inc. SB 1847 (Russell)"
consolidate-02,consolidate,"Willis Casey, Chief of Police, Pittsburg Police Department"
consolidate-02,consolidate,"Winemakers of California, Western States"
consolidate-02,consolidate,"WinWinWeb, LLC (dba Everything Grows Interior Landscaping)"
consolidate-02,consolidate,"WinWinWeb, LLC dba Everything Grows Interior Landscaping 1 Individual"
consolidate-02,consolidate,Wireless Radiation Education & Defense Www.gmoscience.org
consolidate-02,consolidate,Wolcott Architecture - Interiors
consolidate-02,consolidate,Women at Risk - Culver City
consolidate-02,consolidate,Women Fight Back
consolidate-02,consolidate,Women Volunteers in Politics: GOVERNOR'S VETO MESSAGE
consolidate-02,consolidate,Women's International League for Peace and Freedom - Peninsula Branch
consolidate-02,consolidate,Women's International League for Peace and Freedom -Santa
consolidate-02,consolidate,"Working for Quality Child Care: Clergy Members:, Rabbi Dana Magat, San Jose"
consolidate-02,consolidate,Worksafe also
consolidate-02,consolidate,Worksafe. AB 1249 (House)
consolidate-02,consolidate,WSPA also
consolidate-02,consolidate,"Yolo County Assessor, Alan B. Flory"
consolidate-02,consolidate,Yolo Move-on
consolidate-02,consolidate,Young Families in Our Libraries Teen Parent Project: GOVERNOR'S VETO MESSAGE
consolidate-02,consolidate,YWCA (Glendale)
consolidate-02,consolidate,YWCA - Glendale
consolidate-02,consolidate,YWCA - San Francisco & Marin
consolidate-02,consolidate,YWCA of Glendale (Two individuals)
consolidate-02,consolidate,YWCA of Silicon Valley Rape Crisis Center employees
consolidate-02,consolidate,YWCA Santa Monica /Westside
consolidate-02,consolidate,YWCA- WINGS
consolidate-02,consolidate,Zero Air Pollution (committee analysis)
consolidate-02,consolidate,ZG International Health Care Division Individuals
consolidate-02,consolidate,Zone 7 of Alameda Co. Flood Control and Water Conservation District
consolidate-02,consolidate,Zone 7 of Alameda County Flood Control
consolidate-02,consolidate,Zone 7 of Alameda County Flood Control and Water Conservation
consolidate-02,consolidate,Zone 7 Water Agency of Alameda County (Zone 7)
individuals-01,individuals,a number of individuals
individuals-01,individuals,"Alan Slater, Chief Executive Officer, Superior Court"
individuals-01,individuals,and Upper San Gabriel Valley Municipal Water District Board President Leon M. N. Garcia
individuals-01,individuals,"Anthony F. Cardenas, Chief of Police"
individuals-01,individuals,"Assistant Sheriff, City and County of San Francisco"
individuals-01,individuals,"Bert Johansson, Chief of Police"
individuals-01,individuals,"Bob McDonell, Chief of Police"
individuals-01,individuals,"Bob Pfohl, Fire Chief"
individuals-01,individuals,"Brown D. Taylor, Chief of Police"
individuals-01,individuals,"Bruce Alberts, Chancellor's Leadership Chair in Biochemistry and Biophysics for Science and Education, University of California, San Francisco"
individuals-01,individuals,"Charles Brobeck, Chief of Police"
individuals-01,individuals,"Charles H. Boxenbaum, Chairman of the Board, National"
individuals-01,individuals,"Charles H. Boxenbaum, Chairman of the Board, National Partnership"
individuals-01,individuals,"Charles McGlashan, President, Marin County Board of Supervisors Environment"
individuals-01,individuals,"Charles S. Brobeck, Chief of Police"
individuals-01,individuals,Chief of Police Alan Lanning
individuals-01,individuals,Chief of Police Anthony Batts
individuals-01,individuals,Chief of Police Blair Urling
individuals-01,individuals,"Chris Durkin, Chief of Police"
individuals-01,individuals,Council President Anthony Young
individuals-01,individuals,Council President Georgette Gómez
individuals-01,individuals,Council President Joe Lacava's Office
individuals-01,individuals,Council President Scott Peters
individuals-01,individuals,"Councilmember Nelson Esparza, Fresno City Council President"
individuals-01,individuals,"Daniel D. Farell, Fire Chief"
individuals-01,individuals,"Daniel Givens, Chief of Police"
