org_name,bills_supported
Numerous individual letters from across the state,1
Numerous individual letters from Eastview residents,1
Numerous individual letters and emails,1
Numerous individual letters and e-mails,1
Numerous individual judges,1
Numerous individual investors in the Hoyt tax shelters,1
Numerous individual investors in the Hoyt tax shelter,1
Numerous individual insurance agents,1
Numerous individual hospice professionals,1
Numerous individual health professionals,1
Numerous individual general contractors and subcontractors,1
Numerous individual general and sub contractors,1
Numerous individual employees of auto body repair shops,1
Numerous individual designers,1
Numerous individual court reporters,1
Numerous individual contractors,1
Numerous individual contractor businessmen and women,1
Numerous individual concerned citizens,1
Numerous individual citizens,1
Numerous individual cards and letters,1
Numerous individual banks and CPA firms (prior version),1
Numerous individual banks and CPA firms,1
Numerous individual auto body repair companies and shops,1
Numerous individual attorneys,1
"Numerous individual athletic trainers, students, and other",1
Numerous individual administrators of RCFEs,1
Numerous individual acupuncturists,1
Numerous individual accountants,1
Numerous individual RDos,1
Numerous individual DVBEs,1
Numerous individual Attorneys,1
Numerous individual Acupuncturists,1
Numerous independent florists,1
"Numerous hotels, restaurants, and bar",1
Numerous horse owners and horse ranches,1
Numerous homeowners,1
Numerous homebuilding industry companies,1
Numerous homebrewers,1
Numerous high schools,1
Numerous high school students and other individuals,1
Numerous high school students,1
"Numerous health workers at the University of California, Los",1
Numerous health related professionals and patients,1
Numerous health care providers and individuals,1
Numerous health care providers,1
"Numerous health care professionals, including RNs, PAs and NPs",1
Numerous foreign-trained dentists and students,1
Numerous environmental and recreation organizations write,1
Numerous environmental and conservation organizations write,1
Numerous environmental and civil justice organizations support,1
"Numerous elected officials, community leaders, religious",1
Numerous directors of day care centers,1
"Numerous developers construction firms and contractors, and businesses",1
Numerous dental hygienists,1
Numerous consumers,1
Numerous constituents of,1
Numerous constituents,1
Numerous concerned individuals,1
Numerous companies,1
Numerous citizens,1
Numerous citizen petitions signed by persons with relatives: buried in Colma Cemeteries,1
Numerous cities and other organizations write,1
Numerous certified shorthand reporters,1
Numerous cartridge remanufacturers,1
Numerous cannabis businesses,1
Numerous businesses and private individuals,1
Numerous banks,1
Numerous audiologists,1
Numerous attorneys and other individuals,1
Numerous artists,1
Numerous architect firms,1
"Numerous advocates for seniors, in addition to CBAS providers",1
Numerous Transplant Recipients,1
Numerous Roofing Companies,1
Numerous RDHs,1
Numerous Public School Speech-Language Pathologists,1
Numerous Print Companies,1
Numerous Physician Letters,1
Numerous Other Associations and Individuals,1
Numerous Osteopathic Doctors,1
Numerous Naturopathic doctors,1
Numerous Medical Doctors,1
Numerous Letters,1
Numerous LHDs write,1
"Numerous Justices, Judges and Commissioners of the State of California",1
Numerous Judges and Justices of the Superior Courts and Courts of Appeal of the State of California,1
Numerous Individuals including pharmacists and physicians,1
Numerous Individuals (about 150),1
Numerous Individuals (Previous version),1
Numerous Individuals (Identified as Physicians),1
Numerous Individual Travel Professionals,1
Numerous Individual Supporters,1
Numerous Individual Letters from Public,1
Numerous Individual Certified Massage Therapists,1
Numerous Indivduals,1
"Numerous Groups and Individuals, including Traumatologists and Acupuncturists",1
"Numerous Groups and Individuals, including Traumatologists (Over 450 Letters Received)",1
Numerous Donor Family Members,1
Numerous Constituent Letters,1
Numerous Concerned Citizens,1
Numerous Citizens (over 400) California Nurses,1
Numerous Citizens,1
Numerous California State University students,1
Numerous CSU students from various campus,1
"Numerous CPAs, enrolled agents and tax preparers",1
Numerous CPAs and accountants,1
Numerous CID Managers,1
Numerous Associations of Mediators,1
"Numerous (90) letters from individuals (parents, diabetic persons, physicians, etc.)",1
Numerous (58) individual letters from faculty members and students,1
Numerous (40+) community clinics,1
Number of Individuals (petition),1
Nrg,1
"Now, American Lung Association, Breast Cancer",1
Now is the time for California,1
"Novato, City Of",1
Noting that the law in other,1
Nothing prohibits schools from integrating sun-safety,1
"Nothing in current law precludes this from occurring, and it is already",1
Note:The prior version of the bill imposed a timber,1
Note: the parties listed below are supporting this,1
Note: The following support positions reflect the support,1
Note: The above positions are based on the previous version of this,1
Note: The above positions are based on the previous version of the bill,1
Note: The California Beer and Wine Wholesalers Association reports they have,1
Note: Numerous letters of support were received prior to,1
Note: Above opposition reflectsCalifornians Against Red Tape,1
Note: A large number of letters of support were submitted,1
Note: 's office indicates the opposition was removed with latest,1
Note that according to the California Professional Firefighters (CPF),1
Note that according to the California Professional Firefighters,1
Not relevant to current version,1
Not pertinent to amended bill,1
"Not only does this offend the basic sense of fairness, but it also",1
Not only are people unable to provide meaningful financial,1
Not Relevant to amended version,1
Nosh,1
Northstar Services,1
Northern Neighbors (prior version),1
"Northern California. District Council, International Longshore and Warehouse Union",1
Northern California Youth and Family Programs,1
Northern California Water Association to authorize surface and groundwater recharge facilities on the west side of the Sacramento Valley,1
"Northern California Solar Energy Association, Berkeley Our Children's Earth, San Francisco",1
Northern California Sheriffs Group,1
Northern California Radio- (Sher) Directors Association of Northern California,1
Northern California Prescribed Fire Association,1
Northern California Power Agency writes,1
Northern California Marine Association (committee analysis),1
Northern California District Council- International Longshore and Warehouse,1
Northern California District Council of International Longshore and Warehouse Union,1
Northern California District Council International Longshore & Warehouse Union,1
Northern California District Council - International: Longshore and Warehouse Union,1
Northern California District Council - International and Longshore and Warehouse Union,1
Northern California District Council - Int. Longshore and Warehouse Union,1
"Northern California Community Loan Fund, Guy Baldwin, Policy, Research, and Information Manager",1
Northern California Chamber Alliance,1
Northeast Community Coalition,1
North Tahoe Chamber of Commerce,1
North Orange County Community College District Board of Trustees,1
North Lake Tahoe Chamber Commerce,1
North Hollywood Chamber of Commerce,1
North Fork Chamber of Commerce,1
North County Foundation of California,1
North County Chaplaincy,1
North Bay Black Chamber of Commerce,1
North Bay Association of RealtorsBuilding Owners and Managers,1
North American Riding for the Handicapped Assoc,1
North American Realty,1
North American Board of Naturopathic Examiners (NABNE) (14) Naturopathic doctors,1
North (Ortiz/Alby) District,1
"Norte, Sacramento, San Diego, Shasta, Tuolumne, Ventura, Yolo",1
"Norte, El Dorado, Los Angeles, Sacramento, San Diego, Santa Barbara, Shasta, Tuolumne, Ventura, Yolo",1
Normative,1
"Norm Venturino, Chief of Police",1
"Norm Boyer, Chief Legislative Representative",1
Nordic's Naturals,1
"Norco, City of",1
Norco Valley Chamber of Commerce and Visitor Center,1
Norco Valley Chamber of Commerce,1
Norco College Extended Opportunity Programs & Services,1
NorCal Vietnamese Chamber of Commerce,1
NorCal Resist (prior version),1
Nor does it include the $50 million dollars combined in 2021 and 2022 the state funded to UC Davis,1
Nor Chamber of Commerce,1
Nonprofit Housing Association of Northern California (NPH),1
Nonprofit Housing Association of Northern CA,1
Nonprofit Housing Association of California,1
Nonprofit,1
"Nonetheless, the legal profession should play a lead",1
"Nonetheless, I have advised I would be",1
Non-Profit Housing Association of Northern California Peerspace,1
Non- Profit Housing Association of Northern California (NPH),1
Non received,1
"Noel Gallo, Oakland City council Member, District 5",1
Noel Burcelis (Individual),1
Noel Burcelis,1
"Noe Paramo, Legislative Advocate, 209-499-8637, nparamo@crlaf.org is the contact person",1
No. 890,1
No. 81,1
No. 802,1
"No. 49, Sacramento",1
"No, 49",1
No written support received by the Committee,1
